Date,PDI10801.PV,FI10804A.PV,LI90030.PV,PIC10800.PV,TI10806.PV,TI10817.PV,TI10848.PV,TI90000.PV,TI90033A.PV,TIC10802C.PV,Total Feed,DevA,Steam,PE Ratio,Feed Temp,LG Ratio,Dev Feed-MidA,Mid Ti Dev,SHC
7/6/2018 14:00,0.45,4110.446,67.85,7.007,183.467,181.047,96.894,97.921,173.032,98.588,996.1861639,14.156,225.4473599,0.314079929,433.4214014,4.719790507,260.3894014,11.95,0.292508122
7/6/2018 18:00,0.45,4235.692,67.403,6.994,183.344,180.425,95.836,98.177,173.921,97.502,1000.415031,14.649,225.2765798,0.316195362,433.5091424,4.672872615,259.5881424,13.85,0.290627538
7/6/2018 21:00,0.45,4369.887,69.392,7.015,183.402,180.274,96.18,99.437,173.014,97.502,999.3994315,16.056,226.0632375,0.316286399,433.6908424,4.678374684,260.6768424,14.713,0.292322071
7/6/2018 22:00,0.45,4329.607,69.556,6.995,183.812,181.095,96.455,99.306,172.769,97.945,999.2328829,15.132,225.3685913,0.316053969,433.2890979,4.70140753,260.5200979,14.239,0.291224952
7/7/2018 1:00,0.45,4249.956,67.925,6.996,183.78,180.754,95.915,98.132,173.47,97.539,998.8838879,13.297,225.8435576,0.315570762,433.4867221,4.686915123,260.0167221,14.397,0.292149774
7/7/2018 2:00,0.45,4435.119,71.063,7.004,182.26,169.763,94.308,96.703,164.114,95.685,973.6343361,14.433,225.8858398,0.315863933,433.5683889,4.89704073,269.4543889,35.469,0.302087989
7/7/2018 8:00,0.45,4065.652,69.113,7.008,182.299,175.714,95.803,95.397,166.451,97.684,1003.613101,14.98,226.7056096,0.312204574,433.7940686,4.763932433,267.3430686,26.596,0.291805153
7/7/2018 12:00,0.45,4192.417,71.019,7.003,182.293,175.674,96.961,97.027,167.245,98.223,1001.703408,13.521,228.4462128,0.314939062,434.5721476,4.786620434,267.3271476,26.427,0.295433672
7/7/2018 13:00,0.45,4201.811,70.96,7.003,182.29,175.976,96.867,97.125,166.458,98.201,1002.287253,14.351,229.2532065,0.317348022,434.2631645,4.782777578,267.8051645,25.649,0.296562884
7/7/2018 18:00,0.45,4239.373,68.298,6.997,182.316,176.047,96.138,97.15,165.949,97.945,1002.284911,13.846,230.0508387,0.318265265,434.0371978,4.774941684,268.0881978,26.001,0.297902989
7/7/2018 19:00,0.45,4297.48,68.386,7,182.352,176.13,95.872,97.567,167.016,97.664,1002.191146,12.356,229.6474464,0.318597422,434.1212531,4.76183612,267.1052531,25.537,0.297261432
7/7/2018 20:00,0.45,4308.037,69.125,7.002,182.27,176.029,95.355,97.401,166.186,97.127,1000.214714,12.94,229.967083,0.318634262,434.0262116,4.744004394,267.8402116,25.498,0.298562532
7/7/2018 22:00,0.45,4357.618,69.579,6.996,182.363,175.648,95.171,97.643,165.703,96.862,999.8619616,16.07,230.4930079,0.317578397,433.9811797,4.744869974,268.2781797,27.214,0.299587093
7/7/2018 23:00,0.45,4494.663,70.527,7.001,181.137,167.513,93.741,97.313,159.967,95.437,1004.195726,15.737,229.6554363,0.318365341,434.133843,4.764550253,274.166843,37.484,0.296505475
7/8/2018 2:00,0.45,4370.365,71.826,7,181.044,166.722,94.575,96.526,160.346,96.041,1003.075356,13.449,229.8827763,0.31833378,434.0681635,4.794023671,273.7221635,37.821,0.297316325
7/8/2018 3:00,0.45,4418.38,70.034,6.999,181.017,167.56,94.946,97.52,159.267,96.634,1002.394907,13.282,229.9464097,0.318486624,434.3210963,4.803816306,275.0540963,36.544,0.297685102
7/8/2018 4:00,0.45,4401.984,70.862,7.002,180.965,167.432,94.84,97.307,158.674,96.568,1002.892022,14.081,230.0142779,0.318348391,434.6631266,4.804844287,275.9891266,36.612,0.297607584
7/8/2018 5:00,0.45,4435.582,70.101,7.008,181.487,168.88,95.444,97.841,162.142,96.747,1000.903597,13.451,230.3132397,0.318523597,434.3342361,4.781239686,272.1922361,34.643,0.298878954
7/8/2018 8:00,0.45,4410.853,70.991,6.999,183.795,178.663,97.254,101.246,170.113,98.895,991.1111935,12.4,230.2468924,0.318187475,433.9210519,4.806359802,263.8080519,18.139,0.302612295
7/8/2018 9:00,0.45,4480.001,71.611,6.999,181.339,170.141,95.798,99.548,163.559,97.748,960.8370311,13.363,230.8407287,0.317719139,433.8449549,4.977921172,270.2859549,37.006,0.316221778
7/8/2018 10:00,0.451,2495.224,73.063,7.998,187.414,186.437,100.005,80.845,179.67,102.217,993.3014456,14.061,230.4372287,0.31802841,433.7748025,4.617584139,254.1048025,5.645,0.302068472
7/8/2018 13:00,0.451,2647.806,73.701,8.011,187.158,186.206,100.127,84.059,178.497,102.264,995.8435099,18.984,229.6179459,0.319333477,433.3799736,4.610890119,254.8829736,6.558,0.299674086
7/8/2018 14:00,0.451,2531.501,71.407,8.479,188.937,189.337,100.197,81.949,181.741,102.158,966.3046866,19.007,229.2962716,0.31908657,433.5212912,4.722047883,251.7802912,7.02,0.311117576
7/8/2018 15:00,0.451,2684.552,75.552,8.488,188.572,188.286,100.162,85.151,182.236,102.239,967.728425,17.225,229.740044,0.319264871,433.4028426,4.727790237,251.1668426,4.916,0.311305774
7/8/2018 16:00,0.451,3437.235,70.664,6.993,186.713,185.448,100.49,93.906,177.588,102.004,929.0028226,15.816,230.4176092,0.319259295,433.0351888,4.985274412,255.4471888,8.945,0.32983465
7/8/2018 17:00,0.451,4383.081,69.11,6.997,187.024,184.889,95.368,99.214,179.304,97.182,925.2355197,15.699,230.723092,0.318882116,433.1534037,5.07019013,253.8494037,4.913,0.332208731
7/8/2018 18:00,0.451,4407.121,72.197,7.004,186.618,184.149,95.913,99.58,178.384,97.604,926.577527,14.967,230.1848223,0.318541335,433.2772178,5.082023752,254.8932178,6.689,0.330538819
7/8/2018 20:00,0.451,4393.874,70.855,7.005,185.831,182.311,95.93,99.678,175.22,97.605,935.2717742,15.153,230.3293022,0.318103638,433.7274391,5.032100968,258.5074391,8.774,0.326734892
7/8/2018 21:00,0.451,4400.067,71.721,6.995,185.786,182.319,96.156,99.907,175.15,97.83,935.5419575,18.654,230.856195,0.318227002,433.7029231,5.038439979,258.5529231,9.171,0.327601617
7/9/2018 0:00,0.451,4416.649,72.25,7.005,185.871,182.373,97.12,100.406,175.458,98.335,935.328178,16.137,229.7960864,0.318348919,433.7134512,5.053455152,258.2554512,8.961,0.325706072
7/9/2018 5:00,0.451,4416.035,72.389,7.009,185.83,182.437,97.878,101.476,175.921,99.277,930.4097137,14.625,230.5987705,0.318510945,433.6083306,5.095091905,257.6873306,8.328,0.329515811
7/9/2018 7:00,0.451,4383.911,72.949,7.002,185.705,181.232,97.377,100.695,177.47,98.638,997.541099,14.586,230.3452485,0.318144965,433.1523073,4.702153129,255.6823073,6.812,0.300243084
7/9/2018 10:00,0.451,4155.023,67.063,6.998,183.418,180.952,96.755,98.281,173.185,98.416,1002.421001,13.642,231.260265,0.315017737,433.8692724,4.69438489,260.6842724,12.463,0.299885944
7/9/2018 11:00,0.451,4272.613,72.643,7,183.509,180.992,97.402,99.486,173.919,98.65,1000.404239,19.85,229.142298,0.314236655,433.9604523,4.718206717,260.0414523,13.315,0.297100487
7/9/2018 13:00,0.451,4293.092,68.163,6.997,183.832,180.985,96.08,98.752,173.139,97.606,999.5907173,19.952,228.4588197,0.316070775,433.8693879,4.686273011,260.7303879,13.483,0.296264258
7/9/2018 14:00,0.451,4218.005,68.76,7.006,183.761,180.742,95.808,97.826,174.023,97.451,999.2464699,22.651,228.7928228,0.316137113,433.6423347,4.684346796,259.6193347,14.675,0.296958582
7/9/2018 15:00,0.451,3914.004,69.362,6.998,183.822,180.165,96.468,95.739,173.414,98.319,1001.253783,16.652,229.9867905,0.315565522,433.8571655,4.725994628,260.4431655,17.208,0.298193483
7/9/2018 17:00,0.451,3850.96,70.962,7.008,184.005,180.643,96.828,95.225,175.386,98.606,1002.158104,15.215,228.9557156,0.314787954,433.8202165,4.717783533,258.4342165,16.081,0.296113565
7/9/2018 22:00,0.451,4091.409,68.639,6.994,182.297,176.013,95.802,95.719,166.556,97.706,1003.352565,18.001,227.1758235,0.319162814,442.003968,4.766890687,275.447968,25.751,0.292685688
7/10/2018 2:00,0.451,4103.722,69.185,7.007,182.32,175.319,95.842,95.526,164.767,97.68,1003.457274,13.797,228.8271919,0.315289256,442.8234207,4.765501357,278.0564207,27.076,0.295401892
7/10/2018 3:00,0.451,4467.138,70.471,6.998,181.909,169.592,95.23,97.748,163.182,96.348,1013.51309,16.116,230.791729,0.314244607,442.7551625,4.725993228,279.5731625,35.594,0.294858094
7/10/2018 7:00,0.451,4479.403,70.275,6.989,181.092,167.382,93.965,97.248,159.66,95.6,1004.110508,22.038,227.4108156,0.31749235,442.7105602,4.7746169,283.0505602,37.519,0.292791175
7/10/2018 13:00,0.451,4494.018,70.282,6.998,181.082,167.443,93.816,97.356,160.127,95.495,1004.018967,18.322,229.4520949,0.315521155,442.9074919,4.766431869,282.7804919,37.391,0.296232776
7/10/2018 14:00,0.451,4494.511,70.709,7.007,181.183,168.073,93.688,97.301,160.348,95.41,1004.43197,22.688,230.2309685,0.314983271,442.7638791,4.762728728,282.4158791,37.459,0.297378805
7/10/2018 18:00,0.451,4188.551,71.967,7,181.137,167.617,94.753,94.839,160.974,96.176,1004.226136,26.032,229.301641,0.316435115,442.7773744,4.790869134,281.8033744,37.379,0.295901913
7/10/2018 19:00,0.451,4341.401,71.054,7.003,181.046,167.759,95,96.991,158.684,96.787,1001.281521,27.187,229.6630646,0.316283237,442.7769723,4.811017578,284.0929723,36.226,0.297638117
7/10/2018 20:00,0.451,4258.452,72.601,6.997,181.514,169.977,95.906,96.688,163.416,97.106,1003.589954,27.758,229.7995835,0.31602461,442.3833837,4.795911896,278.9673837,33.463,0.29697912
7/10/2018 21:00,0.451,4307.908,69.765,7.001,181.486,168.019,95.54,96.626,158.774,97.132,1004.489425,27.166,229.4302567,0.315996177,442.2941017,4.820810332,283.5201017,35.571,0.296016441
7/11/2018 0:00,0.451,4132.398,71.714,7.004,181.493,169.499,95.785,94.903,164.037,97.049,1004.080949,26.339,229.8420396,0.31619308,442.4714747,4.793628448,278.4344747,34.225,0.296861908
7/11/2018 1:00,0.451,4474.302,69.496,7.004,181.518,169.383,95.024,97.852,159.023,96.624,1004.413789,27.189,228.9086775,0.316155429,442.3305154,4.778278684,283.3075154,34.124,0.295173654
7/11/2018 11:00,0.452,4396.366,72.033,6.998,185.84,182.437,96.067,99.806,175.065,97.752,935.4523486,22.969,232.0525073,0.313348057,452.0544886,5.034628442,276.9894886,8.565,0.329901279
7/11/2018 13:00,0.452,4422.534,69.119,6.991,185.889,182.035,96.426,99.779,174.893,97.881,934.7885339,25.975,230.7198503,0.313383642,452.2231973,5.037998252,277.3301973,8.946,0.327695089
7/11/2018 14:00,0.452,4397.977,73.33,7.004,185.535,180.68,97.36,100.754,176.895,98.658,997.1784776,26.768,231.613632,0.313860806,452.1120491,4.721555976,275.2170491,8.158,0.302539534
7/11/2018 16:00,0.452,4355.075,72.4,6.997,183.506,180.976,97.582,100.397,173.645,98.786,1000.001396,22.637,231.4193918,0.314411237,452.151031,4.723050407,278.506031,12.936,0.301099155
7/11/2018 20:00,0.452,4256.082,67.42,7.023,183.272,180.216,96.041,98.365,172.786,97.656,1004.715923,14.551,231.4892273,0.314743784,452.2386375,4.670240505,279.4526375,14.493,0.299380801
7/11/2018 23:00,0.452,4458.841,71.77,6.993,182.699,172.814,95.077,98.341,164.07,96.525,970.8706794,12.515,231.4012365,0.312766976,446.566701,4.901392226,282.496701,32.042,0.312928734
7/12/2018 0:00,0.452,4507.387,72.493,7.002,182.721,175.3,97.767,100.7,166.809,99.029,1001.88191,24.725,230.3559091,0.313662823,446.7109965,4.78752531,279.9019965,23.766,0.298571803
7/12/2018 3:00,0.452,4131.009,72.097,6.998,181.085,167.46,95.17,94.46,159.91,96.508,1004.604949,28.645,231.590183,0.315096487,447.3250678,4.804173026,287.4150678,37.482,0.299593479
7/12/2018 4:00,0.452,4356.247,71.229,7.003,181.024,167.672,94.884,96.942,159.025,96.612,1002.569647,29.555,232.2246042,0.315218243,447.2941087,4.805271147,288.2691087,36.572,0.30145531
7/12/2018 5:00,0.452,4071.203,71.606,6.992,181.456,169.051,96.167,94.583,164.35,97.397,1004.215134,32.772,228.9645597,0.319581355,446.5881794,4.808409908,282.2381794,34.482,0.295342651
7/12/2018 7:00,0.452,4478.653,73.585,6.994,181.462,168.661,95.61,98.25,159.436,97.017,1003.712309,30.774,231.5024844,0.314676514,447.3417134,4.815751441,287.9057134,35.043,0.299792203
7/12/2018 9:00,0.452,4502.962,68.748,7.001,181.61,170.086,95.486,98.552,161.308,96.995,1001.753698,25.978,229.0385583,0.320582029,447.2140465,4.779935438,285.9060465,34.334,0.296407494
7/12/2018 11:00,0.452,4384.531,73.267,7.006,181.336,170.428,97.344,99.454,160.638,98.975,951.3525936,24.362,230.8794261,0.318463765,447.3003157,5.084463986,286.6623157,33.963,0.320455274
7/12/2018 12:00,0.453,4215.288,66.246,7.014,185.543,182.882,94.092,98.476,178.375,96.154,956.8351999,22.97,228.393206,0.317930935,447.215723,4.699116421,268.840723,5.477,0.313536572
7/12/2018 15:00,0.453,4327.313,67.692,7.513,189.1,184.04,93.42,98.81,176.492,95.408,923.3467813,22.312,227.2562916,0.321470249,446.8831888,5.133180833,270.3911888,10.541,0.326475214
7/12/2018 19:00,0.453,3121.678,72.108,7.501,188.007,184.555,99.606,88.74,180.836,99.817,919.0581133,22.681,227.7065002,0.319033804,446.9580139,4.966015678,266.1220139,3.806,0.329364242
7/12/2018 20:00,0.453,2599.605,76.5,8.498,188.787,189.229,100.209,83.808,181.146,102.205,961.1006809,23.971,227.9228037,0.318615931,447.1735606,4.735413355,266.0275606,7.502,0.310869723
7/13/2018 2:00,0.453,2520.961,69.406,8.504,188.831,189.105,100.094,82.302,180.979,102.189,960.8982023,24.886,229.2614268,0.316662657,446.9629058,4.74032732,265.9839058,7.37,0.313354159
7/13/2018 3:00,0.453,3933.956,69.056,7,185.929,180.19,98.029,96.234,169.52,98.52,998.5955373,26.234,227.0990858,0.318644102,446.7354672,4.716943771,277.2154672,16.088,0.294361802
7/13/2018 6:00,0.453,4391.635,71.897,7.011,186.822,184.691,96,99.749,180.355,97.608,924.8219268,22.86,227.9957027,0.319199303,446.7408608,5.088960224,266.3858608,5.837,0.327191622
7/13/2018 13:00,0.453,4417.398,68.795,6.999,185.108,179.229,94.448,98.7,166.398,96.474,920.5385047,19.753,241.9765638,0.290881323,447.5703582,5.129056499,281.1723582,25.954,0.356602027
7/13/2018 14:00,0.453,4420.565,72.09,7.3,186.928,184.342,98.333,101.734,178.071,99.591,934.143269,23.826,239.118745,0.29856237,447.2897234,5.062326258,269.2187234,5.675,0.344043608
7/13/2018 17:00,0.453,4408.57,68.013,7.008,185.915,182.242,96.021,99.635,175.113,97.679,935.3684149,25.049,231.6664836,0.313139958,447.3261121,5.025299043,272.2131121,8.096,0.329211095
7/13/2018 19:00,0.453,4394.105,70.229,7,185.988,182.635,96.058,99.799,175.58,97.732,935.574089,22.379,230.7439684,0.315400621,447.0801069,5.026676193,271.5001069,7.384,0.327375295
7/13/2018 20:00,0.453,4392.48,70.254,6.996,185.764,182.153,95.96,99.686,175.751,97.614,934.9628775,24.054,230.5147078,0.316368665,447.135672,5.036054493,271.384672,9.028,0.32722735
7/13/2018 21:00,0.453,4129.541,68.377,6.997,183.601,181.54,96.966,98.103,173.664,98.653,996.2874214,24.02,229.724744,0.316870456,446.9449455,4.723448173,273.2809455,10.693,0.299681619
7/14/2018 0:00,0.453,4326.837,70.685,6.992,183.581,181.124,97.286,99.982,174.23,98.479,999.8949224,16.594,230.0829126,0.316819869,446.6788523,4.713443277,272.4488523,12.174,0.298881947
7/14/2018 2:00,0.453,4298.83,70.363,7.008,183.541,181.036,97.245,99.707,174.499,98.465,999.6058282,11.121,229.7139605,0.317159007,446.7161275,4.70863301,272.2171275,12.266,0.29837172
7/14/2018 3:00,0.453,4059.978,69.101,7.013,183.947,181.567,97.142,97.226,176.525,98.365,1010.491663,15.5,229.8865285,0.317260547,446.6080145,4.640767629,270.0830145,11.053,0.294497843
7/14/2018 7:00,0.453,3851.698,71.12,6.998,184.157,181.318,96.501,95.244,176.847,98.388,1005.169765,11.869,229.6866245,0.316675952,447.1484918,4.70133321,270.3014918,14.268,0.296185194
7/14/2018 12:00,0.453,4236.318,69.028,6.998,182.466,173.345,94.785,96.511,167.486,96.559,1008.590427,20.171,230.3502829,0.315384919,447.2570571,4.707716702,279.7710571,31.974,0.295988693
7/14/2018 15:00,0.453,4156.735,71.234,7.011,182.308,175.785,97.051,96.734,167.995,98.293,1001.280116,18.682,230.6407878,0.316285066,447.1208342,4.788040753,279.1258342,26.005,0.299284996
7/14/2018 16:00,0.453,4447.465,70.408,7.002,182.074,170.888,95.148,97.832,164.06,96.246,1013.651883,24.796,230.1978956,0.316361814,446.7013497,4.714718221,282.6413497,34.488,0.293824397
7/14/2018 18:00,0.453,4508.035,70.555,7.005,181.982,171.015,95.876,98.551,165.441,96.988,1014.879863,21.548,229.9080838,0.317115058,446.6504178,4.732691205,281.2094178,33.776,0.292887069
7/14/2018 19:00,0.453,4212.228,73.194,6.999,181.533,169.565,95.863,96.084,162.471,96.983,1004.548326,25.007,229.3517743,0.3169037,446.7265632,4.793192996,284.2555632,34.042,0.295862738
7/15/2018 0:00,0.453,4246.959,70.284,6.998,181.447,168.699,95.616,96.197,159.557,97.226,1004.486907,17.555,230.669856,0.316337536,446.8402646,4.815689449,287.2832646,35.099,0.29809353
7/15/2018 1:00,0.453,4187.861,73.249,7.003,181.432,169.596,95.859,95.52,164.738,97.131,1004.056841,17.245,230.3595424,0.316184167,446.9269387,4.804797702,282.1889387,34.286,0.29773859
7/15/2018 4:00,0.453,4470.034,69.505,6.996,181.543,169.584,94.943,97.809,159.533,96.503,1004.429949,18.529,229.7117382,0.315912236,447.0455559,4.780856053,287.5125559,34.162,0.296510054
7/15/2018 8:00,0.453,4426.15,71.557,7.001,181.553,171.474,94.801,97.553,159.304,96.452,1004.473362,17.125,230.8801929,0.314293565,447.2277367,4.758033593,287.9237367,31.863,0.298451695
7/15/2018 12:00,0.453,4239.031,69.27,7.001,181.511,168.926,94.467,95.434,160.315,96.179,1004.441438,24.97,233.0412921,0.312119659,447.0512122,4.756075187,286.7362122,34.629,0.302101696
7/15/2018 16:00,0.453,4488.283,72.532,7.002,181.652,171.002,95.674,99.544,164.149,97.642,961.0942025,25.422,231.2428361,0.313747926,446.9626792,4.981287982,282.8136792,36.822,0.316835518
7/15/2018 17:00,0.453,4218.586,70.647,7.001,181.277,170.558,98.191,98.405,160.975,99.862,955.3443249,24.755,230.681624,0.314074199,446.8913186,5.102105987,285.9163186,34.098,0.31832965
7/20/2018 18:00,0.453,4460.602,69.609,6.995,181.271,171.682,96.071,99.604,161.771,97.702,951.9771892,21.764,230.7185034,0.323717047,447.4786791,4.991417918,285.7076791,32.032,0.319883154
7/21/2018 4:00,0.453,4372.764,68.853,7,181.283,172.154,96.693,99.178,161.796,98.384,950.1009668,14.855,229.8685042,0.328402187,442.6161456,5.013535578,280.8201456,30.986,0.319158766
7/21/2018 11:00,0.454,2876.49,73.854,7.494,188.182,184.158,101.161,86.917,178.538,100.983,980.3794769,12.233,229.903208,0.325184853,443.1793927,4.715149704,264.6413927,5.914,0.306343075
7/21/2018 12:00,0.454,4132.362,78.515,7.492,188.487,179.351,95.415,97.713,175.882,96.708,963.5260265,11.724,229.877707,0.325549417,443.0915919,4.848633946,267.2095919,12.788,0.313335015
7/22/2018 12:00,0.454,4394.997,69.665,6.998,185.782,182.234,95.948,99.704,175.778,97.619,935.3331894,13.674,223.6669964,0.329918732,443.4129966,5.037673262,267.6349966,8.637,0.314286387
7/22/2018 13:00,0.454,4161.747,67.543,7.009,183.475,181.357,96.853,98.432,173.755,98.5,998.517912,14.662,222.9816647,0.330171177,443.5609882,4.713435726,269.8059882,11.014,0.287519333
7/22/2018 14:00,0.454,4310.599,71.092,6.988,183.412,180.736,96.86,99.494,173.729,98.319,999.7617142,17.655,223.9379187,0.330614582,443.1376255,4.71144067,269.4086255,13.702,0.288645334
7/22/2018 15:00,0.454,4289.786,72.003,6.989,183.447,180.816,97.219,99.549,173.449,98.552,999.6042719,17.484,223.3736097,0.330555695,443.1749299,4.718032058,269.7259299,13.57,0.287767052
7/22/2018 16:00,0.454,4189.959,69.849,7,182.974,172.954,95.715,96.593,164.32,97.46,1005.239083,17.346,223.3906467,0.330605752,443.1955323,4.76956585,278.8755323,30.097,0.285721166
7/22/2018 17:00,0.454,4493.219,72.215,7.01,183.487,174.084,95.348,98.182,167.803,96.395,1022.986356,17.499,222.9252953,0.332051063,442.9834438,4.660257658,275.1804438,31.168,0.278635352
7/22/2018 19:00,0.454,4329.069,71.47,7,181.097,168.097,94.723,96.556,159.689,96.498,1004.136584,19.202,220.1461367,0.338754634,441.9684842,4.796419209,282.2794842,35.949,0.280802065
7/22/2018 21:00,0.454,4381.611,73.76,6.996,181.429,169.942,95.242,97.213,163.071,96.538,1004.321838,19.834,224.5154115,0.332609786,442.5186369,4.778706204,279.4476369,33.514,0.287911722
7/22/2018 22:00,0.454,4451.116,69.243,7.004,181.554,170.154,95.165,97.755,159.387,96.734,1004.397841,17.514,225.4129522,0.326996653,443.0279805,4.790842638,283.6409805,33.826,0.289367555
7/23/2018 9:00,0.454,4235.149,69.43,6.994,181.61,170.026,94.531,95.565,160.613,96.262,1004.523298,16.255,226.140591,0.323657021,443.017851,4.754703061,282.404851,33.57,0.290526227
7/23/2018 10:00,0.454,4271.515,69.906,7.002,181.533,169.479,94.688,95.938,160.561,96.404,1003.644901,18.629,226.2352174,0.323803259,442.983911,4.762724342,282.422911,33.992,0.291011576
7/23/2018 11:00,0.454,4353.207,70.358,6.999,181.476,169.744,94.651,96.693,158.704,96.399,1003.962924,20.741,226.0442405,0.323245566,443.0077422,4.766142141,284.3037422,33.953,0.290575667
7/23/2018 18:00,0.454,4491.578,72.35,7.004,181.618,170.225,96.118,99.11,161.837,97.464,998.8198909,17.729,225.6915142,0.324629511,442.1896754,4.79697195,280.3526754,32.903,0.291919843
7/23/2018 20:00,0.454,4199.996,69.946,7.005,181.316,171.213,98.315,98.37,161.601,100,956.4044108,15.968,227.1062709,0.321027951,442.6845455,5.098952854,281.0835455,33.926,0.311403881
7/24/2018 2:00,0.454,4172.383,68.723,7.006,181.217,172.021,96.428,97.614,165.545,98.028,954.345732,12.271,225.1453324,0.318532113,443.7098255,4.970411499,278.1648255,29.618,0.308756458
7/24/2018 14:00,0.455,3072.774,70.654,7.495,186.537,182.474,100.052,90.564,177.977,102.233,919.7822924,16.99,227.7449658,0.318125672,444.2142246,5.053428446,266.2372246,4.087,0.329093471
7/24/2018 15:00,0.455,2421.916,73.086,7.99,187.494,187.148,100.015,79.723,181.172,102.231,993.3618925,18.146,228.2481143,0.317407693,444.4731577,4.61213384,263.3011577,5.019,0.298319179
7/24/2018 20:00,0.455,2673.592,72.183,8.009,187.342,187.028,100.09,84.727,178.424,102.228,996.3561511,18.762,224.0606875,0.320876455,444.043597,4.606745284,265.619597,7.533,0.290123014
7/24/2018 22:00,0.455,4531.652,70.431,7.006,186.35,183.116,98.575,102.179,179.146,100.073,926.0763403,12.397,219.1085359,0.320848208,443.5944002,5.219413119,264.4484002,10.022,0.309927177
7/24/2018 23:00,0.455,4394.933,69.254,6.997,185.593,180.67,94.242,98.318,174.32,96.131,922.6873698,22.687,222.2546147,0.31923667,443.4833981,5.096662374,269.1633981,20.598,0.317310424
7/25/2018 2:00,0.455,4415.823,72.264,6.997,186.03,183.054,97.621,101.032,176.076,98.914,934.1554496,27.327,222.9948345,0.319275727,443.2521994,5.061382452,267.1761994,6.541,0.313564657
7/25/2018 10:00,0.455,4148.063,66.92,6.979,183.61,181.712,96.836,98.204,174.179,98.46,1002.357183,25.201,224.5847665,0.318126993,443.4910337,4.690063663,269.3120337,9.513,0.288753833
7/25/2018 16:00,0.455,4200.897,69.736,7.014,183.548,181.086,96.514,98.375,175.52,98.19,999.8748981,20.244,225.2460742,0.317381705,443.3587846,4.699834958,267.8387846,11.951,0.290779361
7/25/2018 20:00,0.455,4362.548,68.468,7.002,183.325,180.467,95.695,99.05,173.101,97.251,1000.205684,23.644,224.8138384,0.317734021,443.5770442,4.668077849,270.4760442,13.359,0.289935778
7/25/2018 21:00,0.455,4500.482,73.822,6.998,183.17,177.017,98.057,101.088,170.165,99.343,1001.806966,20.387,227.1399777,0.321967612,443.4655091,4.789681207,273.3005091,19.502,0.293209832
7/25/2018 23:00,0.455,4404.608,74.011,6.996,181.493,168.962,95.411,97.541,158.561,96.932,1004.311311,9.195,212.6688625,0.31926188,433.4940157,4.810999285,274.9330157,34.813,0.268642571
7/26/2018 0:00,0.455,4209.688,70.613,7.003,181.553,169.475,95.559,95.887,162.161,97.178,1004.417474,23.392,218.5529287,0.320144321,432.4031622,4.805047826,270.2421622,34.127,0.278105088
7/26/2018 10:00,0.455,4198.69,70.9,7.002,181.601,169.746,95.419,95.706,162.353,97.078,1004.4351,24.975,222.899147,0.320975567,433.338414,4.800037353,270.985414,33.816,0.285206517
7/26/2018 11:00,0.455,4424.951,73.151,6.999,181.544,170.541,95.945,98.094,161.681,97.307,1003.978145,25.31,223.8207633,0.319396431,433.3882457,4.805532892,271.7072457,32.41,0.28689181
7/26/2018 13:00,0.455,4461.88,69.663,6.997,181.452,169.923,95.206,97.835,159.444,96.819,1004.09156,22.255,225.4951674,0.317394153,433.297303,4.784836552,273.853303,33.625,0.289617534
7/26/2018 19:00,0.455,4470.565,69.661,7,181.671,170.218,95.06,97.941,161.566,96.502,1004.192513,21.736,224.2243289,0.313506612,433.6789496,4.758948046,272.1129496,32.895,0.287478814
7/26/2018 20:00,0.455,4464.715,70.208,6.994,181.537,170.115,95.098,97.762,161.281,96.518,1004.212944,24.257,224.0117451,0.311263648,433.7699875,4.765105878,272.4889875,33.159,0.287120483
7/26/2018 21:00,0.455,4517.866,72.194,7.008,181.531,170.018,95.424,98.497,160.752,96.769,1004.383134,26.075,223.5314042,0.311983579,433.8323148,4.77645715,273.0803148,33.296,0.286266132
7/26/2018 22:00,0.455,4356.104,71.066,7.008,181.48,169.936,94.741,96.82,158.964,96.477,1004.202166,26.016,223.8768252,0.311802725,433.7163843,4.766501368,274.7523843,33.584,0.286901903
7/26/2018 23:00,0.455,4490.285,68.942,7.005,181.555,169.789,95.47,98.404,161.009,97.018,1002.233393,24.705,222.6521828,0.313594103,433.3647218,4.783275066,272.3557218,34.488,0.28560486
7/27/2018 0:00,0.455,4406.742,69.046,7.009,184.766,179.884,95.951,99.131,172.276,97.436,966.8006097,22.904,220.7765989,0.318691045,433.0727279,4.917583783,260.7967279,16.323,0.295937658
7/27/2018 1:00,0.455,4450.212,71.092,7.01,181.501,171.958,96.599,99.77,166.005,97.924,951.3458086,17.774,219.8923513,0.318850944,433.032047,5.003091365,267.027047,30.898,0.300623846
7/27/2018 3:00,0.455,4446.172,69.368,7.009,181.601,173.086,96.371,99.981,163.412,98.011,951.174627,15.7,219.8164001,0.318421884,433.4060857,4.989400332,269.9940857,29.312,0.30055914
7/27/2018 4:00,0.455,4137.4,72.256,7,181.265,172.257,95.955,96.862,164.355,97.817,951.2088051,16.027,219.9104713,0.318525306,433.3006632,4.981742152,268.9456632,29.342,0.300712392
7/27/2018 5:00,0.455,4434.729,71.077,7.004,181.313,172.208,96.525,99.661,164.859,97.912,952.1950749,16.534,220.0580133,0.318405502,433.3871425,4.990767255,268.5281425,30.034,0.300569422
